Date,High,Low,Open,Close,Volume,Adj Close
2000-01-03,12.03125,11.5,11.984375,11.828125,772000.0,7.615514278411865
2000-01-04,11.8125,11.375,11.8125,11.5,667600.0,7.40425443649292
2000-01-05,11.71875,11.34375,11.5,11.515625,857600.0,7.414312839508057
2000-01-06,12.0,10.40625,11.125,11.921875,3072000.0,7.675875186920166
2000-01-07,12.5,11.875,11.921875,12.234375,2006000.0,7.877077102661133
2000-01-10,12.46875,11.953125,12.171875,12.40625,1014800.0,7.987737655639648
2000-01-11,12.3125,11.59375,12.3125,11.703125,769200.0,7.535033226013184
2000-01-12,11.96875,11.625,11.703125,11.75,677600.0,7.565213680267334
2000-01-13,12.25,11.796875,11.8125,11.953125,608400.0,7.69599723815918
2000-01-14,12.0625,11.671875,12.015625,11.671875,443200.0,7.514913082122803
2000-01-18,11.640625,11.375,11.546875,11.5625,511200.0,7.444491386413574
2000-01-19,11.5625,11.265625,11.5625,11.296875,1146800.0,7.273467540740967
2000-01-20,11.359375,10.96875,11.359375,11.046875,572400.0,7.112504959106445
2000-01-21,11.25,10.578125,11.109375,10.75,1079600.0,6.921367168426514
2000-01-24,10.8125,10.28125,10.796875,10.421875,1034400.0,6.710103511810303
2000-01-25,10.421875,10.046875,10.375,10.140625,1258800.0,6.529020309448242
2000-01-26,10.296875,10.0,10.203125,10.171875,2245200.0,6.549139976501465
2000-01-27,10.109375,9.75,10.109375,9.953125,1246800.0,6.408298015594482
2000-01-28,10.15625,9.5,10.125,9.65625,1690000.0,6.2171549797058105
2000-01-31,9.734375,9.4375,9.59375,9.5625,1202800.0,6.156795024871826
2000-02-01,9.5625,9.296875,9.375,9.3125,1048000.0,5.995834827423096
2000-02-02,9.453125,9.140625,9.3125,9.140625,979600.0,5.885171890258789
2000-02-03,9.421875,9.140625,9.265625,9.34375,2487600.0,6.015954971313477
2000-02-04,9.453125,9.34375,9.34375,9.390625,1194000.0,6.046133995056152
2000-02-07,9.484375,9.09375,9.40625,9.28125,1344800.0,5.975711822509766
2000-02-08,9.5,9.15625,9.34375,9.234375,1170000.0,5.9455342292785645
2000-02-09,9.34375,9.140625,9.25,9.140625,909600.0,5.885171890258789
2000-02-10,9.234375,9.0625,9.140625,9.15625,1580800.0,5.895232677459717
2000-02-11,9.25,8.71875,9.25,8.765625,1278800.0,5.643728733062744
2000-02-14,8.96875,8.75,8.78125,8.84375,1257200.0,5.694029808044434
2000-02-15,9.078125,8.84375,8.84375,8.984375,1914800.0,5.784570217132568
2000-02-16,9.265625,9.109375,9.25,9.265625,1792000.0,5.96565055847168
2000-02-17,9.09375,8.90625,9.0,9.015625,1058800.0,5.804693698883057
2000-02-18,10.5,9.046875,9.15625,10.1875,2434800.0,6.559201717376709
2000-02-22,10.171875,9.640625,10.125,10.171875,2058400.0,6.549139976501465
2000-02-23,10.15625,9.5625,10.15625,9.5625,720000.0,6.156795024871826
2000-02-24,9.546875,8.6875,9.546875,8.75,2075600.0,5.633668422698975
2000-02-25,8.6875,8.4375,8.5625,8.65625,2153200.0,5.573307037353516
2000-02-28,8.515625,8.28125,8.515625,8.40625,1172800.0,5.459650039672852
2000-02-29,8.46875,8.25,8.46875,8.328125,1358000.0,5.408911228179932
2000-03-01,8.625,8.34375,8.390625,8.46875,996400.0,5.500239849090576
2000-03-02,8.3125,8.09375,8.25,8.234375,1185600.0,5.348020553588867
2000-03-03,8.671875,8.203125,8.296875,8.65625,1090400.0,5.6220197677612305
